@context,@type,offers,brand,name,description,category,url,sku,image,availability,price,priceCurrency,priceValidUntil,date
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '20.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BAT1', 'url': 'https://fastandfresh.in/products/bathua-leaves-price-per-500gms?variant=37571034480806'}]",{'name': 'FFG'},Default Title,"


Benefits Of Bathua-:
 



Rich in Micronutrients:



Rich in Fibre:



Rich in Amino Acids: 



",Vegetables,https://fastandfresh.in/products/bathua-leaves-price-per-500gms?variant=37571034480806,BAT1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Bathua_1024x.jpg?v=1610895080', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Bathua_1024x.jpg?v=1610895080', 'name': 'Bathua leaves (Price per 500gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,20.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '17.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BE1', 'url': 'https://fastandfresh.in/products/beans?variant=37571047162022'}]",{'name': 'FFG'},Default Title,"Green Beans are very healthy-:


Green beans are a good source of vitamins and minerals.


Green beans contain many essential vitamins, including folate


Green beans contain a high amount of chlorophy

",Vegetables,https://fastandfresh.in/products/beans?variant=37571047162022,BE1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/beans_1024x.jpg?v=1610895378', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/beans_1024x.jpg?v=1610895378', 'name': 'Beans (Price per 250 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,17.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '8.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BE2', 'url': 'https://fastandfresh.in/products/beet-root?variant=37571047129254'}]",{'name': 'FFG'},Default Title,"Impressive Health Benefits of Beet Root-:


Can Improve Athletic Performance


May Help Fight Inflammation


May Improve Digestive Health


May Help Support Brain Health


May Have Some Anti-Cancer Properties

",Vegetables,https://fastandfresh.in/products/beet-root?variant=37571047129254,BE2,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/beetroot_1024x.png?v=1610895376', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/beetroot_1024x.png?v=1610895376', 'name': 'Beet Root (Price per 250 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,8.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '40.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BER1', 'url': 'https://fastandfresh.in/products/ber-fruit-jujube-price-per-500gms?variant=37571032285350'}]",{'name': 'FFG'},Default Title,"

Here are amazing health benefits of ber fruit:


Helps in improving the blood circulation: 


Provides a glowing skin: 


Good for your bones: 


Good for your tummy: 


It helps you sleep better:

",Fruit,https://fastandfresh.in/products/ber-fruit-jujube-price-per-500gms?variant=37571032285350,BER1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/BERFRUIT_1024x.jpg?v=1610895055', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/BERFRUIT_1024x.jpg?v=1610895055', 'name': 'Ber Fruit/ Jujube (Price per 500gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,40.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '20.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BH1', 'url': 'https://fastandfresh.in/products/bhutta-price-per-pc?variant=37571038412966'}]",{'name': 'FFG'},Default Title,"
If theres anything that truly defines the essence of Indian monsoon, it is a bhutta, which is one of the oldest summer crop.
",Vegetables,https://fastandfresh.in/products/bhutta-price-per-pc?variant=37571038412966,BH1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Cornbhutta_1024x.jpg?v=1610895213', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Cornbhutta_1024x.jpg?v=1610895213', 'name': 'Bhutta/Corn whole  (Price per Pc) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,20.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '209.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BLUB1', 'url': 'https://fastandfresh.in/products/blueberries-price-per-125-gms?variant=37571037429926'}]",{'name': 'FFG'},Default Title,"Incredible Blueberry Benefits: 


Super Source of Antioxidants. ...


Boosts Immunity. ...


Can Undo Damage of a High Fat Diet. ...


Reduces Risks of Heart Disease. ...


Boosts Brain Health. ...


Regulating Blood Sugar. ..


",Exotic Fruit,https://fastandfresh.in/products/blueberries-price-per-125-gms?variant=37571037429926,BLUB1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/BLUEBERRYFFG_1024x.jpg?v=1610895182', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/BLUEBERRYFFG_1024x.jpg?v=1610895182', 'name': 'Blueberries  (Price per 125 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,209.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '28.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BRI4', 'url': 'https://fastandfresh.in/products/brinjal-long-price-per-500gms?variant=37571035562150'}]",{'name': 'FFG'},Default Title,"Surprising Health Benefits of Eggplants

Rich in Many Nutrients. ...
High in Antioxidants. ...
May Reduce the Risk of Heart Disease. ...
May Promote Blood Sugar Control. ...
Could Help With Weight Loss. ...
May Have Cancer-Fighting Benefits. ...
Very Easy to Add to Your Diet.
",Vegetables,https://fastandfresh.in/products/brinjal-long-price-per-500gms?variant=37571035562150,BRI4,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/long-brinjal-500x500_1024x.jpg?v=1610895107', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/long-brinjal-500x500_1024x.jpg?v=1610895107', 'name': 'Brinjal Long (Price per 500gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,28.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '18.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BR2', 'url': 'https://fastandfresh.in/products/brinjal-round?variant=37571047096486'}]",{'name': 'FFG'},Default Title,"Surprising Health Benefits of Eating Eggplant:


HELPS WITH DIGESTION. ...


IMPROVES HEART HEALTH. ...


PREVENTS CANCER. ...


IMPROVES BONE HEALTH. ...


PREVENTS ANEMIA. ...

",Vegetables,https://fastandfresh.in/products/brinjal-round?variant=37571047096486,BR2,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brinjlround_1024x.png?v=1610895374', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brinjlround_1024x.png?v=1610895374', 'name': 'Brinjal Round (Price per 500 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,18.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '14.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BR3', 'url': 'https://fastandfresh.in/products/brinjal-small-price-per-250gms?variant=37571039854758'}]",{'name': 'FFG'},Default Title,"

HELPS WITH DIGESTION. ...


IMPROVES HEART HEALTH. ...


PREVENTS CANCER. ...


IMPROVES BONE HEALTH. ...


PREVENTS ANEMIA. ...


INCREASES BRAIN FUNCTION.

",Vegetables,https://fastandfresh.in/products/brinjal-small-price-per-250gms?variant=37571039854758,BR3,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brinjalSMALL_1024x.jpg?v=1610895231', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brinjalSMALL_1024x.jpg?v=1610895231', 'name': 'Brinjal Small (Price per 250 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,14.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '22.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'BR4', 'url': 'https://fastandfresh.in/products/brocolli?variant=37571047030950'}]",{'name': 'FFG'},Default Title,"The health benefits of broccoli :
Cholesterol reduction.
Reducing allergic reaction and inflammation.
Powerful antioxidant.
Great for detoxification.",Exotic Vegetables,https://fastandfresh.in/products/brocolli?variant=37571047030950,BR4,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brocoli_1024x.jpg?v=1610895372', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/brocoli_1024x.jpg?v=1610895372', 'name': 'Broccoli (Price is Per Piece) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,22.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '22.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'url': 'https://fastandfresh.in/products/china-cabbage-price-per-500gms?variant=37571035463846'}]",{'name': 'FAST AND FRESH GLOBAL LLP'},Default Title,"Health Benefits of Chinese Cabbage-:


Helps build strong bones


Fights fatigue and anemia


Helps regulate blood pressure


Strengthen the immune system


Eye health

",Exotic Vegetables,https://fastandfresh.in/products/china-cabbage-price-per-500gms?variant=37571035463846,,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/chinacabbage_1024x.jpg?v=1610895103', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/chinacabbage_1024x.jpg?v=1610895103', 'name': 'Cabbage China (Price per 500gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,22.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '12.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA1', 'url': 'https://fastandfresh.in/products/cabbage-green?variant=37571046899878'}]",{'name': 'FFG'},Default Title,"  Benefits of Eating Cabbage for Health-: 



Reduces the Risks of Cataracts:


Anti-Inflammatory Properties:


Boosts Your Immunity:


Aids in Weight Loss:

",Vegetables,https://fastandfresh.in/products/cabbage-green?variant=37571046899878,CA1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/cabbage_1024x.jpg?v=1610895371', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/cabbage_1024x.jpg?v=1610895371', 'name': 'Cabbage Green (Price per Pcs) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,12.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '24.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA2', 'url': 'https://fastandfresh.in/products/cabbage-red?variant=37571046867110'}]",{'name': 'FFG'},Default Title,"
The health benefits of red cabbage 





Boasts powerful plant compounds




Helps fight inflammation




May strengthen your bones





May enhance gut health


",Exotic Vegetables,https://fastandfresh.in/products/cabbage-red?variant=37571046867110,CA2,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/redcabbge_1024x.jpg?v=1610895369', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/redcabbge_1024x.jpg?v=1610895369', 'name': 'Cabbage Red (Price per Pc) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,24.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '20.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA3', 'url': 'https://fastandfresh.in/products/capsicum-green?variant=37571046834342'}]",{'name': 'FFG'},Default Title,"Why capsicum is good to eat-:


Capsicums are an excellent source of vitamin A and C.


They are also a good source of dietary fibre, vitamin E, B6 and folate.



The sweetness of capsicums is due to their natural sugars


",Vegetables,https://fastandfresh.in/products/capsicum-green?variant=37571046834342,CA3,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capsicumgreen_1024x.jpg?v=1610895367', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capsicumgreen_1024x.jpg?v=1610895367', 'name': 'Capsicum Green (Price is per 500 Gm) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,20.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '85.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA4', 'url': 'https://fastandfresh.in/products/capsicum-red?variant=37571046801574'}]",{'name': 'FFG'},Default Title,"Health benefits of Red capsicum-:


Red bell peppers are packed with antioxidants. .


A great source of vitamin B6 and magnesium.



it helps to support healthy eyesight, especially night vision.


",Exotic Vegetables,https://fastandfresh.in/products/capsicum-red?variant=37571046801574,CA4,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capsicumred_1024x.png?v=1610895366', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capsicumred_1024x.png?v=1610895366', 'name': 'Capsicum Red (Price per 250 gm) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,85.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '85.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA5', 'url': 'https://fastandfresh.in/products/capsicum-yellow?variant=37571046768806'}]",{'name': 'FFG'},Default Title,"Health benefits of Yellow capsicum-:


Red bell peppers are packed with antioxidants. .


A great source of vitamin B6 and magnesium.



it helps to support healthy eyesight, especially night vision.


",Exotic Vegetables,https://fastandfresh.in/products/capsicum-yellow?variant=37571046768806,CA5,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capyellow_1024x.jpg?v=1610895363', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/capyellow_1024x.jpg?v=1610895363', 'name': 'Capsicum Yellow  (Price per 250 gm) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,85.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '35.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'url': 'https://fastandfresh.in/products/carrot-black-price-per-500gms?variant=37571032547494'}]",{'name': 'FFG'},Default Title,"Amazing Health Benefits Of Carrot Black:-
Boosts eye health
Fights cholesterol and boosts heart health
Lowers Blood Pressure
Boosts skin health
Boosts immunity",Vegetables,https://fastandfresh.in/products/carrot-black-price-per-500gms?variant=37571032547494,,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/CARROTBLACK_1024x.jpg?v=1610895061', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/CARROTBLACK_1024x.jpg?v=1610895061', 'name': 'Carrot Black (Price per 500gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,35.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '22.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA6', 'url': 'https://fastandfresh.in/products/carrot-yellow-blr?variant=37571046736038'}]",{'name': 'FFG'},Default Title,"Amazing Health Benefits Of Carrots:
Boosts eye health
Fights cholesterol and boosts heart health
Lowers Blood Pressure
Boosts skin health
Boosts immunity",Vegetables,https://fastandfresh.in/products/carrot-yellow-blr?variant=37571046736038,CA6,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/carrot_1024x.jpg?v=1610895361', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/carrot_1024x.jpg?v=1610895361', 'name': 'Carrot Pink (Price per 500 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,22.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '11.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA7', 'url': 'https://fastandfresh.in/products/red-carrot-price-per-kg?variant=37571043066022'}]",{'name': 'FFG'},Default Title,"


Red carrots also have lycopene, which helps prevent heart disease.



They boost your immune system . 


The vitamin C in carrots helps your body build antibodies that defend your immune system.

",Vegetables,https://fastandfresh.in/products/red-carrot-price-per-kg?variant=37571043066022,CA7,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/redcarrot_1024x.jpg?v=1610895279', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/redcarrot_1024x.jpg?v=1610895279', 'name': 'Carrot Red (Price per 500 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,11.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '15.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CA8', 'url': 'https://fastandfresh.in/products/cauliflower?variant=37571047391398'}]",{'name': 'FFG'},Default Title,"
Health Benefits of Cauliflower-:



High in Fiber. ...


Good Source of Antioxidants. ...


May Aid in Weight Loss. ...


High in Choline. ...


Rich in Sulforaphane. ...


Low-Carb Alternative to Grains and Legumes. ...


Easy to Add to Your Diet.

",Vegetables,https://fastandfresh.in/products/cauliflower?variant=37571047391398,CA8,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/cauliflower_1024x.jpg?v=1610895384', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/cauliflower_1024x.jpg?v=1610895384', 'name': 'Cauliflower (Price per Pc) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,15.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '29.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CE1', 'url': 'https://fastandfresh.in/products/celery?variant=37571046604966'}]",{'name': 'FFG'},Default Title,"Healthy Benefits of Adding Celery to Your Diet-:


Celery is a great source of important antioxidants. ...


Celery reduces inflammation. ...


Celery supports digestion. ...


Celery is rich in vitamins and minerals with a low glycemic index. ...


Celery has an alkalizing effect.

",Exotic Vegetables,https://fastandfresh.in/products/celery?variant=37571046604966,CE1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/celery_1024x.jpg?v=1610895358', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/celery_1024x.jpg?v=1610895358', 'name': 'Celery (Price per Bunch) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,29.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '27.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CHA1', 'url': 'https://fastandfresh.in/products/chappal-tinda-price-per-500gms?variant=37571032449190'}]",{'name': 'FFG'},Default Title,"Tinda/Indian Round Gourd: Health Benefits, Nutrition,-:


Augments Heart Function


Detoxifies The Kidneys


Enhances Digestive System


Strengthens Respiratory Processes


 ",Vegetables,https://fastandfresh.in/products/chappal-tinda-price-per-500gms?variant=37571032449190,CHA1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Chappaltinda_1024x.png?v=1610895056', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/Chappaltinda_1024x.png?v=1610895056', 'name': 'Chappal Tinda (Price per 500gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,27.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '465.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CH1', 'url': 'https://fastandfresh.in/products/cherries-price-per-kg?variant=37571038118054'}]",{'name': 'FFG'},Default Title,"
Cherries are small stone fruits that come in a variety of colors and flavors. There are two major categories — tart and sweet cherries
",Exotic Fruit,https://fastandfresh.in/products/cherries-price-per-kg?variant=37571038118054,CH1,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/black-cherry01_1024x.jpg?v=1610895208', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/black-cherry01_1024x.jpg?v=1610895208', 'name': 'Cherries  From Chile (Price per 250 gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,465.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '30.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CHIL3', 'url': 'https://fastandfresh.in/products/chilli-green-thick-achari-price-per-250-gms?variant=37571034742950'}]",{'name': 'FAST AND FRESH GLOBAL LLP'},Default Title,We Indians just love our Achar and cannot live without them accompanying our meals.,Vegetables,https://fastandfresh.in/products/chilli-green-thick-achari-price-per-250-gms?variant=37571034742950,CHIL3,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/CHILLYACHARI01_1024x.jpg?v=1610895089', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/CHILLYACHARI01_1024x.jpg?v=1610895089', 'name': 'Chilli Green Thick Achari (Price per 250 gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,30.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '14.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'url': 'https://fastandfresh.in/products/chilli-red-price-per-100-gms?variant=37571034775718'}]",{'name': 'FAST AND FRESH GLOBAL LLP'},Default Title,"Every Chef's special ingredient, Rich source of Vitamin C : Red chillies are jam-packed with Vitamin C that helps in supporting the immune system and combat chronic diseases. Prevents heart ailments: There are very powerful antioxidants in red chilli that help in clearing blockages in blood vessels and arteries",Vegetables,https://fastandfresh.in/products/chilli-red-price-per-100-gms?variant=37571034775718,,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/RED_CHILLI_pepper_1024x.jpg?v=1610895090', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/RED_CHILLI_pepper_1024x.jpg?v=1610895090', 'name': 'Chilli Red (Price per 100 gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,14.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '11.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CH2', 'url': 'https://fastandfresh.in/products/chilly-green?variant=37571046572198'}]",{'name': 'FFG'},Default Title," Health Benefits of Green Chillies-:


Great for a healthy diet.


Improve your skin regime


Lower your body temperature.


Balance blood sugar levels

",Vegetables,https://fastandfresh.in/products/chilly-green?variant=37571046572198,CH2,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/chilligreen_1024x.jpg?v=1610895357', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/chilligreen_1024x.jpg?v=1610895357', 'name': 'Chilly Green (Price per 100 gms) - FAST AND FRESH  GLOBAL LLP', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,11.00,INR,2021-02-19,2021-02-09
http://schema.org,Offer,"[{'@type': 'Offer', 'name': 'Default Title', 'availability': 'https://schema.org/InStock', 'price': '30.00', 'priceCurrency': 'INR', 'priceValidUntil': '2021-02-19', 'sku': 'CHIL5', 'url': 'https://fastandfresh.in/products/chilly-red-thick-achari-price-per-250-gms?variant=37571032121510'}]",{'name': 'FFG'},Default Title,"
We Indians just love our Achar and cannot live without them accompanying our meals.
",Vegetables,https://fastandfresh.in/products/chilly-red-thick-achari-price-per-250-gms?variant=37571032121510,CHIL5,"{'@type': 'ImageObject', 'url': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/RED_ACHARI-removebg-preview_1024x.png?v=1610895050', 'image': 'https://cdn.shopify.com/s/files/1/0522/4149/8278/products/RED_ACHARI-removebg-preview_1024x.png?v=1610895050', 'name': 'Chilly Red Thick Achari (Price per 250 gms)', 'width': '1024', 'height': '1024'}",https://schema.org/InStock,30.00,INR,2021-02-19,2021-02-09
